number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours,sla_status
INC0007389,2016-03-15 15:37:00,2016-03-19 15:10:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 20,1,0,false,95.55,Breached SLA
INC0007391,2016-03-15 15:39:00,2016-03-17 10:58:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 23,2,0,false,43.31666666666667,Breached SLA
INC0007392,2016-03-15 15:43:00,2016-03-17 17:11:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,4,0,false,49.46666666666667,Breached SLA
INC0007393,2016-03-15 15:49:00,2016-03-18 11:57:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 23,5,0,false,68.13333333333334,Breached SLA
INC0007397,2016-03-15 15:54:00,2016-03-15 16:07:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 70,1,0,false,0.21666666666666667,Breached SLA
INC0007398,2016-03-15 15:54:00,2016-03-16 16:49:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,2,0,false,24.916666666666668,Breached SLA
INC0007400,2016-03-15 15:58:00,2016-03-23 15:26:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,191.46666666666667,Breached SLA
INC0007402,2016-03-15 16:00:00,2016-03-17 11:52:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 24,4,0,false,43.86666666666667,Breached SLA
INC0007404,2016-03-15 16:03:00,2016-03-24 09:34:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,4,0,false,209.51666666666668,Breached SLA
INC0007410,2016-03-15 16:11:00,2016-03-18 09:19:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,4,0,false,65.13333333333334,Breached SLA
INC0007412,2016-03-15 16:17:00,2016-03-22 12:06:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,163.81666666666666,Breached SLA
INC0007415,2016-03-15 16:19:00,2016-03-29 11:24:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,7,0,false,331.0833333333333,Breached SLA
INC0007417,2016-03-15 16:24:00,2016-03-17 17:01:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 30,1,0,false,48.61666666666667,Breached SLA
INC0007418,2016-03-15 16:29:00,2016-03-15 16:45:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 70,1,0,false,0.26666666666666666,Breached SLA
INC0007419,2016-03-15 16:30:00,2016-03-17 17:27:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,48.95,Breached SLA
INC0007420,2016-03-15 16:41:00,2016-03-17 17:28:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,1,0,false,48.78333333333333,Breached SLA
INC0007422,2016-03-15 16:49:00,2016-03-16 01:22:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,1,0,false,8.55,Breached SLA
INC0007423,2016-03-15 16:51:00,2016-03-17 15:07:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,false,46.266666666666666,Breached SLA
INC0007425,2016-03-15 16:54:00,2016-03-23 16:12:00,2016-03-28 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,191.3,Breached SLA
INC0007426,2016-03-15 16:57:00,2016-03-29 10:23:00,2016-04-03 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 25,2,0,false,329.43333333333334,Breached SLA
INC0007427,2016-03-15 16:58:00,2016-03-16 11:38:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,18.666666666666668,Breached SLA
INC0007428,2016-03-15 16:58:00,2016-03-24 12:00:00,2016-03-29 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,1,false,211.03333333333333,Breached SLA
INC0007429,2016-03-15 16:58:00,2016-03-21 10:01:00,2016-03-26 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,4,0,false,137.05,Breached SLA
INC0007430,2016-03-15 16:59:00,2016-03-24 08:05:00,2016-03-29 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 10,2,0,false,207.1,Breached SLA
INC0007432,2016-03-15 17:01:00,2016-03-29 17:52:00,2016-04-03 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,1,false,336.85,Breached SLA
INC0007433,2016-03-15 17:02:00,2016-03-22 12:53:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,163.85,Breached SLA
INC0007434,2016-03-15 17:02:00,2016-03-22 12:54:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,163.86666666666667,Breached SLA
INC0007435,2016-03-15 17:02:00,2016-03-22 12:55:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,163.88333333333333,Breached SLA
INC0007436,2016-03-15 17:06:00,2016-03-18 09:22:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,64.26666666666667,Breached SLA
INC0007439,2016-03-15 17:10:00,2016-03-23 10:03:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,184.88333333333333,Breached SLA
INC0007440,2016-03-15 17:12:00,2016-03-29 14:22:00,2016-04-03 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 29,7,0,false,333.1666666666667,Breached SLA
INC0007441,2016-03-15 17:16:00,2016-03-16 10:26:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,1,0,false,17.166666666666668,Breached SLA
INC0007442,2016-03-15 17:17:00,2016-03-15 19:13:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,1.9333333333333333,Breached SLA
INC0007443,2016-03-15 17:17:00,2016-03-18 12:41:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,5,0,false,67.4,Breached SLA
INC0007444,2016-03-15 17:20:00,2016-03-15 17:22:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,0.03333333333333333,Breached SLA
INC0007447,2016-03-15 17:23:00,2016-03-24 09:22:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 25,1,0,false,207.98333333333332,Breached SLA
INC0007448,2016-03-15 17:25:00,2016-03-15 17:26:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,0.016666666666666666,Breached SLA
INC0007449,2016-03-15 17:25:00,2016-03-17 15:35:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,46.166666666666664,Breached SLA
INC0007450,2016-03-15 17:28:00,2016-03-24 09:31:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,208.05,Breached SLA
INC0007452,2016-03-15 17:30:00,2016-03-24 09:44:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,208.23333333333332,Breached SLA
INC0007453,2016-03-15 17:30:00,2016-03-23 14:16:00,2016-03-28 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 51,3,0,false,188.76666666666668,Breached SLA
INC0007454,2016-03-15 17:31:00,2016-03-24 09:38:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,208.11666666666667,Breached SLA
INC0007457,2016-03-15 17:33:00,2016-03-24 09:39:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,208.1,Breached SLA
INC0007460,2016-03-15 17:37:00,2016-03-24 09:32:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,207.91666666666666,Breached SLA
INC0007462,2016-03-15 17:40:00,2016-03-18 11:03:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 33,6,0,false,65.38333333333334,Breached SLA
INC0007465,2016-03-15 17:48:00,2016-03-23 11:54:00,2016-03-28 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,false,186.1,Breached SLA
INC0007469,2016-03-15 18:09:00,2016-03-30 12:46:00,2016-04-04 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 55,1,0,false,354.6166666666667,Breached SLA
INC0007470,2016-03-15 18:19:00,2016-03-16 08:46:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 33,0,0,false,14.45,Breached SLA
INC0007472,2016-03-15 18:35:00,2016-03-15 19:04:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,0.48333333333333334,Breached SLA
INC0007474,2016-03-15 18:39:00,2016-03-23 11:57:00,2016-03-28 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,185.3,Breached SLA
INC0007476,2016-03-15 18:54:00,2016-03-17 10:44:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 24,2,0,false,39.833333333333336,Breached SLA
INC0007479,2016-03-15 19:37:00,2016-03-17 14:50:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,false,43.21666666666667,Breached SLA
INC0007480,2016-03-15 19:42:00,2016-03-18 12:58:00,2016-03-24 19:01:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 56,7,0,false,65.26666666666667,Breached SLA
INC0007482,2016-03-15 20:50:00,2016-03-23 11:31:00,2016-03-28 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,4,0,false,182.68333333333334,Breached SLA
INC0007483,2016-03-15 20:57:00,2016-03-29 13:09:00,2016-04-03 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,false,328.2,Breached SLA
INC0007496,2016-03-16 05:46:00,2016-03-22 15:20:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,153.56666666666666,Breached SLA
INC0007503,2016-03-16 06:43:00,2016-03-24 13:58:00,2016-03-29 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,199.25,Breached SLA
INC0007504,2016-03-16 06:49:00,2016-03-29 13:12:00,2016-04-03 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,2,0,false,318.3833333333333,Breached SLA
INC0007516,2016-03-16 07:46:00,2016-03-22 13:44:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,149.96666666666667,Breached SLA
INC0007521,2016-03-16 08:05:00,2016-03-29 11:40:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,3,false,315.5833333333333,Breached SLA
INC0007529,2016-03-16 08:19:00,2016-03-21 09:40:00,2016-03-26 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,4,0,false,121.35,Breached SLA
INC0007532,2016-03-16 08:24:00,2016-03-22 12:26:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,1,0,false,148.03333333333333,Breached SLA
INC0007533,2016-03-16 08:26:00,2016-03-22 15:59:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,151.55,Breached SLA
INC0007540,2016-03-16 08:32:00,2016-03-28 16:39:00,2016-04-02 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,2,0,false,296.1166666666667,Breached SLA
INC0007543,2016-03-16 08:37:00,2016-03-29 08:43:00,2016-04-03 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,312.1,Breached SLA
INC0007549,2016-03-16 08:46:00,2016-03-31 10:43:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,3,0,false,361.95,Breached SLA
INC0007550,2016-03-16 08:47:00,2016-03-31 11:05:00,2016-04-05 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 72,0,0,false,362.3,Breached SLA
INC0007557,2016-03-16 08:53:00,2016-03-23 12:11:00,2016-03-28 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,171.3,Breached SLA
INC0007561,2016-03-16 08:56:00,2016-03-22 12:21:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 30,0,0,false,147.41666666666666,Breached SLA
INC0007566,2016-03-16 09:01:00,2016-03-22 17:07:00,2016-03-27 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 20,0,0,false,152.1,Breached SLA
INC0007571,2016-03-16 09:06:00,2016-03-16 09:17:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.18333333333333332,Breached SLA
INC0007576,2016-03-16 09:11:00,2016-03-16 09:14:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.05,Breached SLA
INC0007579,2016-03-16 09:13:00,2016-03-24 08:11:00,2016-03-29 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,190.96666666666667,Breached SLA
INC0007581,2016-03-16 09:13:00,2016-03-26 14:30:00,2016-03-31 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 20,6,0,false,245.28333333333333,Breached SLA
INC0007590,2016-03-16 09:17:00,2016-03-22 12:05:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 70,6,0,false,146.8,Breached SLA
INC0007591,2016-03-16 09:18:00,2016-03-28 11:39:00,2016-04-02 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 54,3,0,false,290.35,Breached SLA
INC0007592,2016-03-16 09:19:00,2016-03-29 16:13:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,318.9,Breached SLA
INC0007593,2016-03-16 09:20:00,2016-03-28 14:47:00,2016-04-02 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,3,false,293.45,Breached SLA
INC0007598,2016-03-16 09:23:00,2016-03-29 17:44:00,2016-04-03 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 54,3,0,false,320.35,Breached SLA
INC0007600,2016-03-16 09:26:00,2016-03-29 16:14:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 72,1,0,false,318.8,Breached SLA
INC0007605,2016-03-16 09:34:00,2016-03-28 08:27:00,2016-04-02 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 24,3,0,false,286.8833333333333,Breached SLA
INC0007607,2016-03-16 09:35:00,2016-03-19 16:42:00,2016-03-19 16:42:00,1 - critical,1 - High,1 - High,category 51,Group 20,1,0,false,79.11666666666666,Breached SLA
INC0007614,2016-03-16 09:41:00,2016-03-24 09:33:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,191.86666666666667,Breached SLA
INC0007627,2016-03-16 09:50:00,2016-03-23 10:38:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,5,0,false,168.8,Breached SLA
INC0007630,2016-03-16 09:55:00,2016-03-22 16:40:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 70,2,0,false,150.75,Breached SLA
INC0007631,2016-03-16 09:55:00,2016-03-22 16:49:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 23,1,0,false,150.9,Breached SLA
INC0007632,2016-03-16 09:56:00,2016-03-24 11:01:00,2016-03-29 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,3,0,false,193.08333333333334,Breached SLA
INC0007638,2016-03-16 10:03:00,2016-03-29 11:38:00,2016-04-03 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 72,5,0,false,313.5833333333333,Breached SLA
INC0007649,2016-03-16 10:15:00,2016-03-21 12:07:00,2016-03-26 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,121.86666666666666,Breached SLA
INC0007651,2016-03-16 10:17:00,2016-03-22 13:25:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,147.13333333333333,Breached SLA
INC0007658,2016-03-16 10:24:00,2016-03-30 17:29:00,2016-04-04 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,343.0833333333333,Breached SLA
INC0007660,2016-03-16 10:25:00,2016-03-23 15:55:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,173.5,Breached SLA
INC0007671,2016-03-16 10:39:00,2016-03-24 10:54:00,2016-03-29 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 25,4,0,false,192.25,Breached SLA
INC0007673,2016-03-16 10:41:00,2016-03-21 16:18:00,2016-03-26 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 31,0,0,false,125.61666666666666,Breached SLA
INC0007675,2016-03-16 10:44:00,2016-03-22 13:28:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,146.73333333333332,Breached SLA
INC0007676,2016-03-16 10:48:00,2016-03-29 13:40:00,2016-04-03 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 25,3,0,false,314.8666666666667,Breached SLA
INC0007677,2016-03-16 10:48:00,2016-03-22 16:30:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,149.7,Breached SLA
INC0007683,2016-03-16 10:54:00,2016-03-24 11:37:00,2016-03-29 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,11,0,false,192.71666666666667,Breached SLA
INC0007685,2016-03-16 10:56:00,2016-03-29 16:46:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,2,0,false,317.8333333333333,Breached SLA
INC0007687,2016-03-16 10:57:00,2016-03-22 12:55:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,145.96666666666667,Breached SLA
INC0007688,2016-03-16 10:57:00,2016-03-22 12:56:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,145.98333333333332,Breached SLA
INC0007692,2016-03-16 10:58:00,2016-03-31 16:42:00,2016-04-05 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,false,365.73333333333335,Breached SLA
INC0007694,2016-03-16 11:00:00,2016-03-22 15:47:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,3,0,false,148.78333333333333,Breached SLA
INC0007695,2016-03-16 11:01:00,2016-03-22 15:12:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,3,0,false,148.18333333333334,Breached SLA
INC0007696,2016-03-16 11:01:00,2016-03-29 13:15:00,2016-04-03 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 70,3,0,false,314.23333333333335,Breached SLA
INC0007712,2016-03-16 11:15:00,2016-03-30 12:21:00,2016-04-04 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 55,3,0,false,337.1,Breached SLA
INC0007714,2016-03-16 11:19:00,2016-03-22 15:48:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,,0,0,false,148.48333333333332,Breached SLA
INC0007727,2016-03-16 11:31:00,2016-03-30 15:57:00,2016-04-04 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 33,2,0,false,340.43333333333334,Breached SLA
INC0007731,2016-03-16 11:39:00,2016-03-23 18:13:00,2016-03-28 18:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 23,5,0,false,174.56666666666666,Breached SLA
INC0007744,2016-03-16 11:50:00,2016-03-23 17:11:00,2016-03-28 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,173.35,Breached SLA
INC0007745,2016-03-16 11:51:00,2016-03-22 13:41:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,145.83333333333334,Breached SLA
INC0007751,2016-03-16 11:54:00,2016-03-22 16:49:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,148.91666666666666,Breached SLA
INC0007761,2016-03-16 12:06:00,2016-03-22 15:36:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,147.5,Breached SLA
INC0007763,2016-03-16 12:08:00,2016-03-21 15:30:00,2016-03-26 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,4,0,false,123.36666666666666,Breached SLA
INC0007767,2016-03-16 12:34:00,2016-03-23 09:28:00,2016-03-28 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,2,0,false,164.9,Breached SLA
INC0007778,2016-03-16 13:09:00,2016-03-21 10:02:00,2016-03-26 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,2,0,false,116.88333333333334,Breached SLA
INC0007780,2016-03-16 13:13:00,2016-03-23 09:30:00,2016-03-28 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 40,,0,0,false,164.28333333333333,Breached SLA
INC0007782,2016-03-16 13:16:00,2016-03-29 08:45:00,2016-04-03 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,307.48333333333335,Breached SLA
INC0007783,2016-03-16 13:17:00,2016-03-29 15:59:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,314.7,Breached SLA
INC0007786,2016-03-16 13:18:00,2016-03-21 11:31:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,1,0,false,118.21666666666667,Breached SLA
INC0007789,2016-03-16 13:19:00,2016-03-22 15:51:00,2016-03-31 08:39:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,146.53333333333333,Breached SLA
INC0007791,2016-03-16 13:22:00,2016-03-16 13:28:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,0.1,Breached SLA
INC0007796,2016-03-16 13:27:00,2016-03-31 08:00:00,2016-04-05 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,4,0,false,354.55,Breached SLA
INC0007800,2016-03-16 13:31:00,2016-03-21 10:33:00,2016-03-26 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 39,1,0,false,117.03333333333333,Breached SLA
INC0007801,2016-03-16 13:32:00,2016-03-22 15:29:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,145.95,Breached SLA
INC0007802,2016-03-16 13:35:00,2016-03-22 14:55:00,2016-03-27 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,145.33333333333334,Breached SLA
INC0007805,2016-03-16 13:44:00,2016-03-22 13:58:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,144.23333333333332,Breached SLA
INC0007813,2016-03-16 13:57:00,2016-03-21 08:21:00,2016-03-26 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 39,3,0,false,114.4,Breached SLA
